content,sentiment
Cepat,1
Makin terdepan yaa gojek ......,1
Knp y ko gopay saya ga bisa ngisi kuota,0
Luar biasa,1
"Aplikasi nya berjalan dengan lancar tanpa kendala ataupun error' jadi saya nyaman deh bisa memakai gojek soalnya bisa belanja dll jadi buat yang ngomongin apk nya sulit ataupun error' mungkin terKendala Jaringan nya mungkin! Makasih team surverisuer semoga makin berkembang dan jaya selalu salam sukses dari Palembang"".",1
luar biasa,1
Nyaman,1
Baik,1
Bagus aplikasinya 👍👍,1
Membantu dalam keuangan keluarga,1
Ok mantap,1
good bagus,1
Mantap,1
susah dapet driver,0
"Titik jemput dr gojek utk goride/gocar/gofood salah trz, harusnya alamat di kepu dalam gg 6,titik di sopir di kepu dalam gg 7",0
Ada pas butuh👍👍👍👍👍,1
"Sangat menyusahkan, banyak sekali orderan fiktif masuk dan merugikan banyak orang, apa kalian tidak bisa perbaiki bagaimana caranya agar tidak ada kejadian orderan fiktif, bukan hanya bagi ojol yang rugi sebagai korban orderan itu ditujukan sangat merugikan sekali, membuat nama baik tercemar. Saran saya semua orang yg pakai aplikasi ini harus upload identitas diri baik itu KTP SIM atau yg lainnya",0
"Ibu saya punya masalah dalam gopay nya yang tidak sengaja hilang, saat di minta tolong nya malah di suruh cek fitur ""Laporan Saya"" Mulu kalau ga bakal dianggap selesai masalahnya. Tapi dari kmrn gada ""Laporan Saya"" Itu masuk, gojek ribet bgt fitur vostumer service nya harus ini itu.",0
Kenapa setelah di update malah makin sering force close dan kadang nge lag ya? 🥺,1
Gojek telah lepas dari marwahnya sebagai aplikasi menyediakan jasa transportasi yang murah dan cepat. Diskonnya saat ini kalah dengan GRAB. Gofood aja diskonnya Rp. 1.000 - Rp. 2.000. Di Grab food malah puluhan ribu. Kini saatnya mengurangi penggunaan aplikasi gojek...,0
"Mohon diperbaiki, aplikasi selalu freeze dan force close",0
"Sering error, harga ga keluar, metode pembayaran error, makin buruk apps nya..",0
Jaringan bagus gk ada masalah mw pesan makan segala macam gk bisa apa si masalah aplikasi satu ni lagnya gk karuan perbaikilah gk ush blg ke email segala macam gk guna eh ongkir pun juga gk dimasuk akal 2km ongkir 36k,0
Top markotop,1
Bagus banget aplikasi nya kalo bisa jangan ada error' nya ya kak tapi aku suka aku kasih bintang 4 aja ya kak,1
"Parah min kamu nikung pacar sayaa, gak respek min kamu jahat kamuu minn, reflek pindah maxim 🙌",0
good very good,1
pelayanan gojek makin lama makin menurun,0
Luar biasa,1
👍👍,1
Respon csnya lambat,0
Akunku bau gak pernah dapet voucher hmm,0
"promo gofood cuma 3rb mulu, temen pada dapet gede2",0
Lallalalalllaal,1
Tetap jdi yg terbaik,1
"Sedih bro, sering hang. Jadi sering kehilangan promo. Padahal transaksi gak receh2 amat",0
Driver sering sengaja gak gerak agar kita yang mengcancel,1
Banyak driver nakal. Gojek harus lbh selektif lagi deh.,1
Cari makan mudah JABODETABEK,1
"Akun saya hilang karena, hp dan nomor hilang. email pun masih nyambung di akun gopay tersebut tetapi kenapa saya tidak bisa login mengunakan email",0
Good,1
Kapok Bayar pakai qris.uang dah masuk gopay.ga sukses u bayar.!!!!!!,0
"Setelah upgrade, paylaternya tidak bisa dipakai untuk beli pulsa dan paket data.. Sungguh mengecewakan..!!",1
bagus,1
Aplikasi sering freeze belakangan ini,0
Sukses selalu buat gojek dan team nya,1
"Diskon jadi sedikit saya pulang pergi kerja main musik pakai transportasi gojek , sekarang gojek sudah mahal sampai2 saya harus jalan kaki berangkat atau pulang kerja parah banget",0
"aplikasi yang sangat bermanfaat, recomended banget.",1
"Bintangnya sy kurangi, lag mulu 😑",1
Sangat membantu dan berguna,1
Cepat dan ramah,1
Mantap banget banyak promonya,1
"YOK PADA PINDAH KUNING !!! DI SINI BIAYA LAIN"" ALIAS GHAIB UDAH SEMAKIN SEMENA MENA !!! POTONGAN MAKIN KE SINI MAKIN MERUGIKAN DRIVER TERLEBIH CUSTOMER!!! UDAHLAH KALO GA NIAT MENDING TUTUP AJA !!! PIMPINAN GA TAU DIRI !!! SEMENA"" TERHADAP DRIVER YG KERJA KERAS DI JALAN DENGAN ONGKOS PENDAPATAN 5000 !!! TOLONG PEMERINTAH DI LAKUKAN PEMBENARAN UNTUK ONGKIR OJOL !!!",0
"Sebelumnya tidak ada masalah, tetapi ketika saya berlangganan gofood plus, promo yang ditawarkan langsung berbeda. Biasanya pada jam-jam tertentu akan ada promo besar bertanda kuning. Namun setelah saya berlangganan gofood plus, promo tersebut tidak pernah muncul lagi. Bukannya mendapat keuntungan, saya malah merasa dirugikan dengan berlangganan. Mohon direspon atau ditindak lebih lanjut.",1
Mantap cepat bgt,1
"Promo musiman.. Tp saya tetep make Terimakasih gojek.. Bintang 1 dulu, kalo setiap hari ada promo 100% max 100k minimal 0 rupiah, saya jadiin bintang 5.",0
"di Bali banyak bet, gak lama setelah pesan Ojol, langsung dateng",1
ok,1
Bagus,1
jelek ah lemot banget,0
Ok,1
Sangat membantu tepat dan cepat,1
Sangan membantu,1
GAA SREK BGT SM APKNYAA 😭😭😭,0
"bau banget akun gue, ga di ksh disc 138k anjg",0
Kenapa sekarang go food ga ada gratis ongkir atau ongkir cuma 3 ribu? Sangat disayangkan. Berbeda dengan aplikasi sebelahnya ada gratis ongkir,0
Sangar,1
"sudah bagus, promonya juga ok. tp sayang mau beli buah2 murni tapi gada pilihan nya di gojek. terimakasih",1
"Setelah diperbarui jadi sering ngelag, setiap kali buka pasti ngelag",1
Okeh lah,1
"Waktu penjeputan cepat , route jalan sesuai & memperhatikan tertib lalu lintas & memperhatikan safety",1
"Masalah gofood saya salah masukin alamat, gabisa di cancel, boncos bngt saya nombokin ongkos kirim, gaada solusi bikin orang susah aja !!!",0
bagus,1
👍,1
"PT gojek mencurangi mitra dengan memunculkan fitur go food gabungan, Semisal pengantaran kedua, costumer bayar ongkir tetap di 11000, tetapi hanya masuk ke driver hanya 2000.",0
Sempat error namun respon cepat dari playstore dan customer service membuat gojek saya bisa kembali digunakan,1
paylayer Udeh setahun daftar tapi belum juga ada kabar ACC atau tidak payah,0
"Mangtabss,",1
cepat sampai,1
Mana uang saya isi pulsa tidak masuk tapi sald gopay kepotong!!!!!,1
"Kenapa sekarang suka tiba2 hang jadi harus tutup aplikasi, mau order jadi lama krn sering hang.. tolong diperbaiki sistemnya",1
Mantap,1
tepat waktu,1
bagus,1
"Semenjak update, aplikasi sering error",0
Ok,1
Aplikasi rekomendasi banget buat keadaan darurat,1
Udah jarang promo gofood nya mending apk sebelah banyak promo,0
"parah,, aplikasi yg sediain promo diskon , tp karna keseringan di pake di curigain hal ga wajar .. buat apa di pake kalo ga dapet2 promo",0
Saya mau hapus aku permanen selalu gak bisa padahal gak ada cicilan atau apapun gmna mau lapornya gak ada respon juga,0
Udh masukin Imel masih aja ga bisa gmna sih,1
Baik-baik drivernya,1
Udah kurang bagus gojek Gak seperti yg dulu gojek,0
Jos gandos,1
Sangat membantu utk sehari hari,1
"Biaya aplikasi 4000 minta cs, dapat 20% dari resto plus 1000 nikmati saja goride mu, pantesan drivermu dan partnermu pada ngeluh sepi order",0
Verry good👍🏻👍🏻🌹,1
"Aplikasi buffering parah, padahal kecepatan internet bagus",0
Terima kasih gojek sd meringankan transportasi untuk masyarakat bnyak untuk free atau diskon lebih diutamakan donk untuk menengah ke awan bisa menikmati terus transportasi gojeknya,1
Dengan gojek saya mudah mendapatkan transportasi,1
Biaya layanan makin mahal ja beli gofud di bwah 50k kena 4.000 kalu diatas 50k bisa 6.000 - 8.000,0
Mantaap,1
kok aplikasi nya eror ya sekarang lemot mau pesen go ride atau go food juga susah tolong di perbaiki dong,1
"Tolong ini kenapa akun saya tidak bisa pakai voucher, udah mau beli makanan gak ada tampilan voucher nya padahal sebelum nya gak gitu, saya cobain buat akun baru sama aja gak ada tampilan voucher nya, ini emang saya gak dikasi pake voucher apa emang dari sananya, tolong di perbaiki",0
Sering terjadi lag atau jaringan kurang stabil padahal juga buat buka lainnya lancar aja Gojek sekarang menyusahkan lemott banget kalah sama akun sebelah tuhh,0
Paylater tidak bs digunakan percuma ada limit.. Sebelum nya ga begini .. Maklum karya anak ban^sat,0
Pokok nya mantap,1
mantepppp,1
Saya masuk gojek gak bisa bisa payah sekali aplikasi nya skrg,0
Mudah simpel dan bnyak promo nya,1
Loplop bgttt,1
saya senang menggunakan apk gojek,1
Kecewa bgt !!! Hbs d upgrade mlh g dpt limit gopaylater. Sebeelllll. Auto pndh aplikasi sblh,0
"Hari ini saya pesan Go-Jek cuman 1 kali kok datangnya driver 2 ya. Terus drivernya di ganti"" sampai harus menunggu hampir 20 menit. Tolonglah di perbaiki lagi aplikasinya ya.",0
ok,1
Kak gopaylaternya kok ngga bisa dicicil di aplikasi sekarang,1
Mantep gojek nya,1
good app,1
Pelayanan Lbh bagus sekarang ya dulu rada lelet,1
Good,1
"Lo kira gue tinggal di pelosok perdesaan yg susah sinyal? Gue scroll ig dan wa lancar, emang dasar gojek nya aja update² ga jelas, bug bukannya di perbaiki malah custumer yg di suruh cek internet. Jelas jelas dari APK nya. Beberapa Kalu sudah forced close mulu ni apk. Pindah ke grab aja deh. Lama lama rugi waktu gini terus mah. Mana terlanjur top up lagi. Tau ribet gini ga bakal gue top up.",0
Sangat seru dan asik,1
Terlalu banyak biaya lainnya riba,0
Good Jobs...👍👌🙏,1
"Padahal driver Gojek nya sendiri,tapi masih saja tidak disetujui Gopaylater dan Gopaypinjam.Perusahaan memanfaatkan driver untuk kepentingan bisnis saja,namun driver tidak dapat dibantu atau ditolong oleh perusahaan.sadeeesss",0
"Saya ubah dri bintang 5 ke bintang 1. Jelek banget aplikasinya setelah 2x di perbaharui. Ngelag mulu sampai not responding dan kepental keluar, ngescroll dikit lag lagi 😑😑😑",0
Nice,1
Harapnya bisa selalu memberikan terbaik dan selalu berinovasi ya gojek. Apalagi diperbanyak promonya,1
Pakai gojek segalanya jadi mudah & cepat.,1
"kecewa sekarang set lokasi nya ngawur, masa jalannya muter² buat ongkos jd tambah mahal",1
"Gatau kenapa gojek skrg aplikasinya sering bgt crush, sebel bgt lg pesen makan tiba tiba aplikasinya crush 😭😭",0
"Saya sdh lama pake gojek, tp baru brp bln trakhir ini kalau pesan gofood sampenya lama bgt pernah 1 jam (1 mie ayam) resto dekat, pas sampe sudah dingin, tanya driver jawabnya ""pesanannya baru masuk ke saya"". Dan kesekian kalinya saya tanya beberapa driver ternyata khusus untuk pesanan gofood skrg terpecah untuk drivernya ada yg miceng dan regular, Saya tidak ngerti spesifiknya dan drivernya curhat sejak sistem sekarang order susah dan suka ada gesekan antar driver.",0
Ok bgt,1
"Sayang bgt sebenernya sama gojek,, tapi enggak sama fitur gopaylater yg skr, limit ada besar tapi gak bisa digunakan, buat apa dikasih limit.. mending di nolkan aja limitnya kalau gak bisa dipakai, heraan gak",0
Good,1
"Update terbaru ini sungguh membantu sekali untuk tidak terlalu lama membuka aplikasi. Karena untuk berhemat di aplikasi ini butuh kesabaran ekstra. Fitur yang begitu canggih, jauh dari kata sederhana.",0
"Banyak pembaharuan, sudah pas",1
Ini aplikasi kebanyakan error ya? Aplikasi enggak merespon terus keterangannya.,0
knp gabisa download gojek ya?,0
"GK-91-46956763 mohon di suspend akun yg suka order cansel , makasih, merusak akun driver kami aja",0
"Mantap, sangat membantu aktivitas",1
Ok bngt,1
Ini aplikasi gojek kenapa yaa Habis diperbarui hp jd eror Buka mp3 sendiri Hp tiba² jadi panas,0
"Udah jarang ngasih diskon yang besar lagi, mahalll",1
Banyak diskon,1
Ok,1
"sumpah makin lama gak makin bagus malah makin begini, estimasi gofood udah lama banget 1 jam, udah 1 jam di tambahin lagi estimasi buat cari driver 20 mnt. UDAH GITU LANGSUNG DI BATALIN OTOMATIS LAGI ORDERNYA. GIMANA SI",0
Sangat memuaskan,1
"Makin di uprage makin aneh di apk sering nge lag,tulisan pesanan masih dbkin eh tau2nya mamang drivernya udah djalan jadi kna omelan deh customer pdhal salah apk nya,,masa jatuh tempo tgl 1 bulan depan,malah ditagih tgl 15 dari awal pemakaian limit? .mana telp2 mulu pihak sana nya pdhal jatuh tempo masih lama",1
Good,1
Aplikasi gak ribet dan mudah sekali,1
"Ini gimana yah aplikasi terbaru malah suka ngefrezze dan eror mohon perbaikannya gojek, dan mohon di kembalikan ke awal untuk tampilan gosend biar saya bisa kembali kirim barang dari jakarta - untuk yang di luar kota... jadi kacau aplikasinya",1
Muantap broo,1
"Min, apknya masih sering ngefreeze lho ini. Padahal sudah sempet install/uninstall, izin aplikasi dari settingan. Kenapa ya. Jaringan inet juga stabil. Buka apk lain ngga ada masalah. Jangan nyalahin jaringan inet dong min, tp perbaiki apknya.",0
MENDING GAUSAH ADA MODE HEMAT DRIVER NYA KURANG SOPAN DAN SERING MINTA UANG LEBIH SANGAT TIDAK RAMAH,0
"Jaketnya gojek helmnya maxim, mana bau lagi",0
"Dari Go Paylater, skrg Gopay Pinjam yg lagi-lagi ditolak dimana keterangannya bisa mengajukan kembali di bulan Oktober 2024??????????? Apa2an ini ngerjain pelanggan dgn spam telepon promo Gopay Pinjam kalo ujung2nya ditolak pengajuan & baru bisa mengajukan kembali di tahun depan????? 👎👎👎👎👎👎👎👎👎👎👎👎",0
"Layanan sangat tanggap dan memuaskan. Puas dengan gojek. Bepergian,pesen makanan dan antar paket smua bisa",1
Knp gopaylater cicil jd tdk bs digunakan kmbli pdhl tagihan udh lunas smua... Jd males skrg pke gojek paylater cicil g bs dipakai n gopaylater yg blnn telat 3hri dendany 30rb klo telat lg lwt 5hari nmbh lg jd 50rb,0
"Parah bikin malu mau bayar gha bisa,saldo ada,masak di suruh masuk ke aplikasi,biasanya langsung pilih bayar dan selesai,sekarang gojek gha jelas,orang kita mau bayar malah di alihkan ke play store trus buka aplikasinya,trus jadi kayak orang tolol,...!gha jelas mau ngapai,orang kita mau bayar malah bertelel2",0
Dah hampir 2 Minggu ga bisa buka apl ini...ga tau knapa...,1
sudah biasa,0
Kendala tidak dapat hapus akun,0
"Gak bisa transfer, gejelas banget sumpah Padahal akun gopay sudah di upgrade",0
karya anak bangsa terkeren,1
Parah gopayleter sayah pinjam 39rb.belum sebulan udah kena denda jadi 99rb.lagian gk bisa kirim uang harus wifi. Data sendiri gk pungsit parah parah,0
Biaya pelayanannya sekarang banyak banget. Ongkir go food juga naik gak ada promo lagi,1
"Sebelum nya bagus mmpermudah aktifitas,setelah di update malah gak bisa kebuka...menu nya juga membingungkan sekaliiiii,dan juga tiba2 keluar sendiri dr aplikasi",1
Ok,1
Makin sini makan jelek setiap transaksi tidak ada internet terus padahal pakai YouTube dan game lancar aja malah keceng tapi pakai aplikasi ini makin hancur,0
Eyetapibez,0
"Driver ramah,banyak voucer juga",1
Asw lah,1
"ga ad promo, akun mlh sakit",0
Memudahkan sy tuk pergi2😁😁😁,1
Bagus melayani,1
(｀・ω・´)(っ'-')╮=͟͟͞͞💌💪('ω'💪)👏( 'ω' )👏( 'ω' )(눈‸눈)(┛✧Д✧))┛(☞ ͡ ͡° ͜ ʖ ͡ ͡°)☞ꉂ(ˊᗜˋ*)♡👏( 'ω' )👏( 'ω' )✺◟( ͡° ͜ʖ ͡°)◞✺💪('ω'💪)(っ'-')╮=͟͟͞͞💌👏( 'ω' )👏( 'ω' )٩( 💢•̀ з•́)وᐠ( ᐛ )ᐟ(っ'-')╮=͟͟͞͞💌ᕦ( ᐛ )ᕡᐠ( ᐛ )ᐟ✺◟( ͡° ͜ʖ ͡°)◞✺ᕦ( ᐛ )ᕡᕦ( ᐛ )ᕡ(┛✧Д✧))┛✺◟( ͡° ͜ʖ ͡°)◞✺ᕕ( ᐛ )ᕗᐠ( ᐛ )ᐟᕦ( ᐛ )ᕡᕦ( ᐛ )ᕡ٩( ᐛ )( ᐖ )۶(っ'-')╮=͟͟͞͞💌(O_O)ᕦ( ᐛ )ᕡᐠ( ᐛ )ᐟᐠ( ᐛ )ᐟᐠ( ᐛ )ᐟᕦ( ᐛ )ᕡᕦ( ᐛ )ᕡ٩( 💢•̀ з•́)و٩( 💢•̀ з•́)و(∩´∀`∩)💕(○｀д´)ﾉｼSTOP!✧(｡•̀ᴗ-)✧✧(｡•̀ᴗ-)✧👏( 'ω' )👏( 'ω' )ᕕ( ՞ ᗜ ՞ )ᕗ٩( ᐛ )( ᐖ )۶✺◟( ͡° ͜ʖ ͡°)◞✺ᕕ( ᐛ )ᕗᐠ( ᐛ )ᐟᕦ(,1
Sangat membantu disaat mager,1
Aplikasi force close dengan sendirinya. Terkadang freeze dengan sendirinya saat mlakukan pemesanan. Sudah reinstall sama aja . Hp saya Samsung M14 5G mampu menahan UX terburuk shopee kok ini gojek malah kocak ngefreeze. Mohon di optimalkan. Padahal sekarang promonya mantap banget. Sudah setara shopeefood lah ya,0
Knapa setiap mau tranper aplikasinya selalu berhenti mohon di bantu,1
Pertahankan..dan buat lebih user friendly lagi,1
Mudah kirim sesuatu untuk anak dipondok,1
"Notifikasi pinjaman muncul terus, setelah di kompirmasi, nomer anda sudah terdaftar, entah sampe kapan bisa di acc pinjaman.",0
"Limit gopay later g bisa di gunakan,fayah hoax limit 500 tapi g bisa dipakai.udah guah un installl,hoax gopay pinjamnya",0
Feel like to want order more and more because its faster.,1
"Driver ya parah² sekarang...suka ngeyel, gak bisa jaga kebersihan atribut seperti helm yg kadang bau banyak bulu kucing, jaket juga bau. KL milih rute Seenaknya sendiri aja. Tolong donk lebih di perhatikan LG untuk driver. Terimakasih 🙏🙏",0
"makin di updet makin gk beres, isi pulsa gk bisa lagi pakai payleter, malah di arahin ke saldo gopay nya",1
Senang banyak vouchernya,1
👍🏻👍🏻👍🏻👍🏻😅,1
God job,1
"tolong di map nya driver pindah"" ga jelas",1
Baguss,1
"Makin kesini promo untuk goride mulai gak ada.. semakin mahal,, fix gue akan pindah ke maxim saja...",0
Good,1
Sangat bagus pelayanan drivernya.,1
"Mudah digunakan dan semakin bervariasi menu makanan, minuman, dan juga promonya. Terima kasih",1
T o p b g t . . .,1
Cepat dan efisien,1
Rating saya tiba-tiba turun,0
"curang, ms akunku ngga wangi. diskon yang pada dapet di akunku ngga ada 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻",0
Gak pernah dapat promo besar,0
Good,1
"Tolong untuk Gojek perbanyak voucher dan diskon untuk pelajar, terimakasih",1
Paten pokoknya,1
Sangat membantu pelayanan sopan dan tepat waktu,1
Jadi mudah bisa sedang dalam perjalanan memerlukan bantuan jemputan,1
Aplikasi sering error saat digunakan,0
ok,1
Ok,1
Sudah mau jalan 2 minggu aplikasinya sering banget lag,1
Apk yang sangat membantu,1
Keren 👍,1
Aplikasi stuck mlu ... Gjls bner abis update mlh gni .. Dh gt kl pagi susah bgt nyri driver pdhl bnyk driver di sekitar .. Aneh bat lau mkin ksni,0
Kalo bisa setiap akun bisa dapet promo yang sama,0
BEST.,1
Pelayanan yang sangat bermanfaat,1
jarang dapet voucher,1
"Saya pesan gofood sudah 1,5 jam, tiba2 di cancel suruh order lagi Sempat ada 2 driver yg muncul menuju resto",0
"BANYAK BUG, SERING BERENTI SENDIRI APK NYA, GABISA BUAT PAYMENT, PDHL DATA NYALA KUOTA JG MASIH BANYAK BANGET 65GB, WIFI UDAH BAYAR LUNAS. JADI JELEK KAH?",1
Sangat mudah digunakan & banyak promo2 lainnya,1
Nyariin drivernya lama amatt,0
Kemudahan setiap perjalanan,1
Semakin diupgrade semakin bobrok fiturnya,0
Sangat bermanfaat,1
"Ngasih informasi update terbaru apl-nya gausah lebay Dev, to the point aja updatenya apa, fitur terbarunya dimana. Gak penting quotes², gabutuh kata² PxL yg gak njelasin poin penting dri update apl-nya.",1
Driver yang ramah ramah,1
Buat transaksi pembayaran gak bisa,0
Versi terbaru stuck terus,0
Good,1
update aplikasinya maksa....gajelas,0
"Ini aplikasi kenapa sih? . Muter"" Mulu kek gak ada sinyal aja , buka aplikasi sebelah lancar jaya , aneh bet sumpah",1
"gopaylater tidak bisa di gunakan sekarang,kenapa ya?",0
mantapppp,1
Tingkatkan terus,0
pesan gojek mahal banget biaya aplikasi nya,0
"Setelah update aplikasi malah sering not responding apk nya, internet gaada masalah",1
Mantap & membantu,1
Aplikasi yang sangat membantu,1
Makin kerennn ajah,1
Ya Terima gojek,1
Terbaik !! Membantu disaat butuh makanan dgn cepat dan tidak masak !!,1
Belum ada pengalaman buruk menggunakan aplikasi ini,1
"Parah banget, top up gopay tapi uangnya entah kenapa mana saya anak kos, maaf saya uninstall, tolong lebih kedepannya",0
Manthab,1
Apk sering ngelag susah,0
Gk jelas kmna saldo y,1
Verry good,1
Mantapppooollll,1
Mantab,1
kirim uang ke bank mandiri tidak bisa.. sampai kapan perbaikan nya?,0
Sangat membantu cuma agak mahal sih,1
sngt membantu,1
Oke,1
"Lawak juga sih, mau upgrade gopay katanya data ga sesuai harus ke dukcapil. Padahal gw upgrade e wallet sebelah aman aja, langsung di acc malah.",0
Mntappp,1
Cuss,1
Sangat membantu,1
Selalu jadi yang terbaik,1
Eror gojek,0
"Tambah ampas, paylater gabisa dipake, aplikasi lemot, beli kuota dibilang sukses dan kepotong, eh kuotanya ga masuk",0
Mantap,1
Knp harus update plus sih kata temen2 gw gopay ga harus verify make ktp ini ko harus make ktp? Pdhl lagi penting2nya harus tf mana gagal trs lagi verifynyaa,0
Kenapa menu Pilihan gopay later belum muncul.padahal tersedia limitnya.Kenapa belum bisa digunakan gopaylaternya?,1
Luemoottt,0
"bagus, nyaman",1
Aplikasi gopay memang bgus memudahkan transfer ke sesama yg lain isi pulsa beli token listrik dan banyk lagi pkokny bgus,1
"Khusus go food terasa mahal, setiap pesan kena biaya aplikasi Sekarang tak menarik lagi dan mengecewakan",1
Banyak-banyakin harga promo ya,1
Good job,1
Nice app,1
"semenjak update ui dan service jd jelek bgt, suka hang hp gara2 apps ini, tidak menanggapi sehingga harus di force close terus",1
Ini kenapa history alamat pengiriman jadi hilang semua yah ? Mau kirim barang malah input alamat terus. Akun ku sudah anak sultan padahal. Tolong bantuannya,1
Mantap,1
Banyak membantu,1
Golek tidak pernah memberikan keadilan pada mitra drivernya dan selalu membuat mitra drivernya mendErita,0
Solusi dikala macet & blm punya kendaraan. Tp ya ongkos jg harus mnyesuaikan kantong,1
Sering pembaruan tapi makin jelek tiap buka aplikasi ngeleg loading lama parahhhhhhhhh,0
"Sekarang aku turunin retingnya, karena gojek tidak mensuport lagi, tidak seperti dulu, melainkan kerjasama dengan pinjol, jadi hati"" Ya teman"" uh mengerikan 😱",0
Semoga jadi layanan yg terbaik,1
Bagus murah,1
sukses selalu smoga snakin irit hehe,1
Link login gabisa dipake udh coba berbagai cara,0
"Akhir akhir ini sering freeze sendiri saat memesan. Sudah berulang kali, padahal koneksi saya aman saja dan hp tidak bermasalah.",0
Dari awal di hp saya hanya aplikasi gojek. Yang pasti selama saya pakai gojek tidak pernah kecewa.,1
Gojek masalah Mulu .. order sulit ..,0
Go food plus tidak memuaskan banyak yang toko yang tidak go food plus,1
ok,1
beli roko via gomarket gk bisa payaaaahhh...,0
keren,1
Koq semakin tinggi XP nya diskon nya makin kecil ya,1
Drivernya gblk,0
Mantafs,1
Katanya casback sd 50k d go pay pas bayar tagihan kok ga ada casback nya bohong ngentod,0
Good,1
Alhamdulillah pengemudi2 nya slm ini bekerjanya profesional. tmks,1
"Applaus yg meriah untuk aplikasi ini,yang memberikan potongan harga hanya Rp.1000 😂😂😂",0
"Saya kasi bintang 2 gara2 gojeknya ikut2an jadi pinjol, gk suka jdinya. Gk amanah min 🙏🙏🙏🙏🙏",0
Amat membantu,1
"Pembayaran Via Qris Gopay sering error, Dengan pesan internet mati dan Wifi mati. Padahal saya tidak memiliki masalah dalam kecepatan Internet.",0
Bagus,1
akun saya di blokir dan laporan saya prosesnya lama banget akun di bekukan gtu kan susah anjir mau pesen tolong diperbaiki ya,0
Oke,1
Ini kenapa ya sesudah update naik versi. Aplikasi sering bug. Tiba² crash stuck saat pengoprasian. Tolong dong di fix ulang lagi aplikasi ini oleh pihak gojek,0
Josss,1
Sekarang sering eror,1
"Seharus nya otomatis dimana letak penjemputan penumpang, eh pas dipesan kenapa berubah jadi penjemputan nya kealamat sendiri?jadi pas mau cancel juga susah TDK tau cara nya dan SDH mnta cancel driver nya tau tau nya ojek nya ke rmh alasan harus dicancel di hp sndiri kan ribet ...,eh pas dicek di hp SDH dibatalkan sttus nya ....,kan jadi GK tega GK dibayar tuh ojek atau memang mnta ganti rugi jadi krmh ...aneh ...nganter aja tidak...,,dan juga saat mnta dibatalkan pdhl 3 menit lagi baru sampai Lo",0
Laporan untuk keluhan customer tidak ada..semua udah tersetting dan jelas nya tidak bisa menyampaikan keluhan,0
"Baru aktifkan gopay pinjam, limitnya gk pernah dipake tapi ditelpon mulu tiap hari ""selamat gopay pinjam telah aktif"" itu sangat mengganggu",0
Titik tidak sesuai,0
"Untuk gopay bagian dari aplikasi gojek masih tidak bisa bertanggung jawab, karena refund saya belum masuk sampai sekarang. Bilangnya hanya sudah masuk untuk keterangan, tapi untuk saldo sama sekali belum masuk di saldo saya. Yaudah gapapa saya ikhlasin, yang penting mengutamakan kepentingan penggunanya karena bisa merugikan apalagi nominalnya besar seperti saya.",0
"Akun gopay saya yg pertama hilang ,padahala limit paylaternya gede.",1
Banyakin Voucher,1
Bagusssssss,1
Kerena ada wae di vidio,0
Diupdate koq malah layanan terhenti. Padahal ram udah 8 gb,0
aplikasi makin kesini makin sering nge lag.gofood sdh lah harga di naikkan dl ditambah pula lg biaya jasa aplikasi. padahal harga di gofood dan asli ga sama,0
Sangant membantu,1
Terlalu banyak fitur terkait,0
"Udah langganan lama tapi voucher gratis ongkir lama"" harus pakai gopay trus , jadi males lama"" mau pesen gofood karna promo ongkirnya terbatas pakai tunai Tambahan , aku sekarang sering banget pake goride sehari bisa 2 smpe 3x , dan vouchernya gocar semua 😭",0
"Wahhh aplikasi sangat membantu, CS dan pelayanan nya juga ramah banget Sangat membantu dalam perjalanan Semoga makin sukses ya dan terus memberikan pelayanan yang terbaik",1
"gopay gila enggak bisa upgred ke gopay plus, sayang saldo tidak bisa di kirim karena enggak bisa upgred, gimana sih aplikasinya selalu enggak bisa upgred ke hopay plus, gila banget aplikasinya. tolong di perbaiki sekarang juga. kalo buat aplikasi yang bagus jangan kek gini",0
Penjemputan tepat waktu,1
Nyaman,1
"Kebijakan buat customer bener"" udah ga enak dari sebelumnya.. wkt tenggang pelunasan gopay later makin dipersempit, bahkan udah ga ada lagi. Biasanya ada tenggang 5 hari, dan denda baru dikenakan pada tgl 6, dan itu pun cuma 2-3 rb/hari. tapi skrg tgl 1-2 udah kena denda langsung 30 bahkan 50 ribu. Blm lg gopay later cicilnya.. sy slalu dapat notif kena denda 2rb/hari, padahal pembayaran angsurannya sdh digabung dgn gopay later. Ini mah bkn lagi kebijakan, tapi nyusahin.",0
Lumayen,1
Bagus aplikasinya bisa sampe tempat tujuan dngn cepat,1
Keren,1
Yang jauh jadi dekat... Mudah di gunakan,1
Produk dalem negeri,1
Mantap terimakasih gojek,1
Good,1
ok,1
Apk Beratttt. gopay Pinjam GK berguna,0
"Aplikasi gofood, makanannya sangat lama di antar. Driver dapat 2 - 3 orderan food, saya dapat giliran terakhir di antar, datangnya 2 jam. Tidak efisien menggunakan gofood di saat perut sudah lapar. 😭😭 Semoga bisa di perbaiki ke depannya.",0
"Saya pemakai setia jasa gojek, hanya saja suatu hari pernah ketemu driver yg mabuk hampir lah saya bertemu malaikat maut 😭 tolong kebijaksanaan dari perusahaan semua driver di check kadar alkohol nya. Kalau mabuk mending tidur di rumah.",1
kalau bintang ny udh 5.. arti ny muuaanntep dehh,1
Cepat dan ramah,1
